Transaction_ID,Transaction_Date,Revenue,Expenses,Profit,Category,Department,Manager_Name,Region
1081,2024-02-01,1561.58,4493.4,-2931.82,Marketing Expenses,Finance,Jane Smith,South America
1082,2023-06-22,11673.11,13456.28,-1783.17,Operating Expenses,Finance,Sarah Brown,South America
1083,2023-08-31,19076.3,15710.22,3366.08,Operating Expenses,Operations,Sarah Brown,Europe
1084,2020-01-25,24131.08,14009.97,10121.11,Operating Expenses,Finance,Sarah Brown,South America
1085,2022-07-04,24697.66,4681.69,20015.97,Sales Revenue,Finance,Sarah Brown,North America
1086,2023-10-15,14150.06,15101.55,-951.49,Sales Revenue,Finance,David Green,South America
1087,2022-07-04,18007.36,3607.67,14399.69,Sales Revenue,Marketing,Sarah Brown,Europe
1088,2021-11-10,2644.22,13245.87,-10601.65,Sales Revenue,Marketing,David Green,Asia-Pacific
1089,2023-03-14,7892.76,13224.61,-5331.85,Operating Expenses,Operations,David Green,Europe
1090,2020-09-17,11125.05,8970.23,2154.82,Sales Revenue,Sales,John Doe,South America
1091,2024-04-26,18270.87,18204.4,66.47,Operating Expenses,Sales,Jane Smith,North America
1092,2019-10-02,21734.84,8101.96,13632.88,Sales Revenue,Sales,John Doe,Europe
1093,2020-01-09,27920.55,2824.75,25095.8,Sales Revenue,Sales,David Green,North America
1094,2019-12-16,12019.35,14067.99,-2048.64,Sales Revenue,Marketing,Sarah Brown,Asia-Pacific
1095,2020-01-17,19685.26,9975.73,9709.53,Sales Revenue,Finance,Sarah Brown,Europe
1096,2023-11-04,8594.08,6992.75,1601.33,Sales Revenue,Sales,Jane Smith,Asia-Pacific
1097,2020-01-31,28905.89,3593.54,25312.35,Operating Expenses,Marketing,Sarah Brown,Asia-Pacific
1098,2023-03-07,1723.89,4981.07,-3257.18,Sales Revenue,Sales,John Doe,North America
1099,2020-06-16,23208.25,2446.47,20761.78,Sales Revenue,Finance,David Green,North America
1100,2019-09-03,5258.13,13341.97,-8083.84,Operating Expenses,Finance,John Doe,Europe
1101,2022-09-12,14831.05,15888.71,-1057.66,Operating Expenses,Marketing,Sarah Brown,South America
1102,2020-05-15,321.31,7559.27,-7237.96,Sales Revenue,Marketing,Jane Smith,Europe
1103,2023-08-10,25517.03,13612.87,11904.16,Sales Revenue,Finance,Jane Smith,Asia-Pacific
1104,2022-12-19,27922.75,13590.46,14332.29,Sales Revenue,Finance,Sarah Brown,South America
1105,2023-09-29,15544.6,3532.74,12011.86,Sales Revenue,Finance,John Doe,North America
1106,2019-07-30,5842.39,19193.03,-13350.64,Marketing Expenses,Sales,John Doe,South America
1107,2022-03-24,23518.78,11753.02,11765.76,Marketing Expenses,Finance,David Green,Asia-Pacific
1108,2022-07-03,15316.44,15637.07,-320.63,Sales Revenue,Operations,David Green,South America
1109,2022-12-11,20953.49,19231.27,1722.22,Sales Revenue,Operations,Sarah Brown,South America
1110,2020-02-29,18455.7,11391.57,7064.13,Sales Revenue,Sales,Sarah Brown,Asia-Pacific
1111,2021-05-21,20220.73,15510.05,4710.68,Marketing Expenses,Finance,John Doe,North America
1112,2020-09-25,10792.2,11047.5,-255.3,Operating Expenses,Marketing,David Green,Europe
1113,2024-05-29,19650.57,2335.95,17314.62,Sales Revenue,Sales,David Green,Asia-Pacific
1114,2021-07-07,29269.38,13848.58,15420.8,Operating Expenses,Sales,Jane Smith,Europe
1115,2020-03-19,2605.28,11573.47,-8968.19,Sales Revenue,Sales,David Green,Asia-Pacific
1116,2022-12-05,8278.11,19322.78,-11044.67,Sales Revenue,Finance,Sarah Brown,Asia-Pacific
1117,2023-02-14,11983.01,6949.33,5033.68,Sales Revenue,Operations,John Doe,North America
1118,2020-04-15,20089.86,5704.49,14385.37,Operating Expenses,Operations,John Doe,Europe
1119,2022-02-15,12163.53,16934.43,-4770.9,Sales Revenue,Marketing,Sarah Brown,Europe
1120,2021-07-15,6009.31,17100.51,-11091.2,Operating Expenses,Operations,Jane Smith,North America
1121,2023-10-24,461.0,12431.95,-11970.95,Sales Revenue,Marketing,Jane Smith,Europe
1122,2019-04-18,21108.66,3523.66,17585.0,Sales Revenue,Operations,Sarah Brown,North America
1123,2021-12-31,27575.32,11603.79,15971.53,Sales Revenue,Sales,David Green,North America
1124,2019-04-29,16487.78,7767.76,8720.02,Sales Revenue,Sales,John Doe,North America
1125,2021-01-08,21784.16,12600.07,9184.09,Sales Revenue,Operations,John Doe,South America
1126,2022-01-24,16773.42,10846.51,5926.91,Sales Revenue,Sales,Sarah Brown,South America
1127,2022-06-19,17487.97,18809.28,-1321.31,Marketing Expenses,Marketing,Jane Smith,Europe
1128,2022-10-23,10424.25,8119.22,2305.03,Sales Revenue,Finance,Jane Smith,Asia-Pacific
1129,2022-12-08,24465.45,5249.14,19216.31,Marketing Expenses,Marketing,David Green,Asia-Pacific
1130,2019-01-26,6788.87,2433.02,4355.85,Sales Revenue,Finance,Sarah Brown,Europe
1131,2021-01-13,28891.71,11502.23,17389.48,Marketing Expenses,Operations,David Green,North America
1132,2020-08-09,13642.77,8876.2,4766.57,Operating Expenses,Sales,Sarah Brown,Asia-Pacific
1133,2023-06-30,12118.69,3638.45,8480.24,Operating Expenses,Sales,Jane Smith,Europe
1134,2019-10-13,139.54,19636.15,-19496.61,Marketing Expenses,Finance,David Green,Europe
1135,2020-08-04,5251.04,11752.03,-6500.99,Sales Revenue,Marketing,Jane Smith,South America
1136,2019-05-06,15187.14,7136.33,8050.81,Operating Expenses,Marketing,John Doe,South America
1137,2020-01-11,16758.92,5288.04,11470.88,Sales Revenue,Marketing,Sarah Brown,South America
1138,2021-05-31,15095.07,15829.48,-734.41,Marketing Expenses,Finance,Sarah Brown,North America
1139,2023-03-21,10198.98,4776.09,5422.89,Sales Revenue,Sales,Sarah Brown,South America
1140,2023-09-16,3510.27,19138.97,-15628.7,Sales Revenue,Marketing,Jane Smith,South America
1141,2024-02-02,15398.6,14214.95,1183.65,Marketing Expenses,Finance,David Green,North America
1142,2022-10-28,7730.8,3060.45,4670.35,Marketing Expenses,Sales,Sarah Brown,North America
1143,2020-10-06,16137.1,19300.22,-3163.12,Operating Expenses,Marketing,David Green,North America
1144,2023-02-24,23801.68,5266.24,18535.44,Marketing Expenses,Sales,David Green,Asia-Pacific
1145,2022-06-30,7504.24,14839.41,-7335.17,Operating Expenses,Operations,Jane Smith,Europe
1146,2022-08-21,13283.06,7364.44,5918.62,Marketing Expenses,Finance,Sarah Brown,North America
1147,2019-12-14,11312.41,3777.4,7535.01,Operating Expenses,Finance,Jane Smith,Europe
1148,2019-08-04,14508.9,4564.29,9944.61,Sales Revenue,Marketing,Sarah Brown,Europe
1149,2020-09-29,7298.2,18074.2,-10776.0,Operating Expenses,Finance,John Doe,North America
1150,2020-10-06,10189.82,6642.82,3547.0,Operating Expenses,Marketing,John Doe,Asia-Pacific
1151,2019-07-23,23267.96,18948.4,4319.56,Sales Revenue,Sales,David Green,Europe
1152,2019-12-01,20447.84,18191.03,2256.81,Operating Expenses,Finance,John Doe,Asia-Pacific
1153,2022-01-19,26895.71,2933.81,23961.9,Sales Revenue,Sales,Sarah Brown,Asia-Pacific
1154,2023-12-20,25860.7,6313.21,19547.49,Sales Revenue,Marketing,John Doe,North America
1155,2023-10-03,14459.1,12746.08,1713.02,Marketing Expenses,Operations,Jane Smith,North America
1156,2024-06-12,7734.59,6256.84,1477.75,Marketing Expenses,Marketing,Jane Smith,Europe
1157,2023-12-16,11480.2,11155.18,325.02,Sales Revenue,Marketing,Sarah Brown,South America
1158,2023-08-24,23659.68,11079.58,12580.1,Operating Expenses,Sales,John Doe,North America
1159,2022-01-23,6611.47,19088.43,-12476.96,Sales Revenue,Operations,Jane Smith,Asia-Pacific
1160,2021-06-01,21035.28,6847.18,14188.1,Operating Expenses,Marketing,Sarah Brown,North America
1161,2020-04-11,24004.84,7730.06,16274.78,Sales Revenue,Operations,David Green,Asia-Pacific
1162,2022-11-14,12372.78,11956.18,416.6,Operating Expenses,Sales,Sarah Brown,Asia-Pacific
1163,2023-10-27,10592.89,3178.25,7414.64,Sales Revenue,Operations,John Doe,Europe
1164,2020-03-30,16069.56,2520.32,13549.24,Marketing Expenses,Marketing,Sarah Brown,South America
1165,2022-03-06,21024.56,13403.74,7620.82,Sales Revenue,Sales,Jane Smith,South America
1166,2024-06-16,7900.49,18447.23,-10546.74,Operating Expenses,Marketing,David Green,North America
1167,2022-06-17,8618.69,2335.21,6283.48,Marketing Expenses,Marketing,Jane Smith,Europe
1168,2019-07-06,11967.92,11973.35,-5.43,Sales Revenue,Marketing,David Green,South America
1169,2021-06-22,22463.64,12551.11,9912.53,Sales Revenue,Marketing,David Green,North America
1170,2023-06-07,10259.79,3827.17,6432.62,Sales Revenue,Finance,Sarah Brown,Asia-Pacific
1171,2019-08-13,16636.55,15733.61,902.94,Sales Revenue,Finance,Jane Smith,Asia-Pacific
1172,2019-02-01,5354.57,13727.92,-8373.35,Sales Revenue,Marketing,Jane Smith,North America
1173,2021-04-17,9416.18,4260.28,5155.9,Sales Revenue,Operations,John Doe,Europe
1174,2022-05-19,6556.98,12228.42,-5671.44,Marketing Expenses,Marketing,Sarah Brown,Europe
1175,2021-05-15,17211.38,10027.68,7183.7,Marketing Expenses,Marketing,Jane Smith,South America
1176,2020-07-16,5483.53,17233.0,-11749.47,Sales Revenue,Operations,Sarah Brown,Europe
1177,2021-11-12,22384.69,11007.78,11376.91,Sales Revenue,Finance,David Green,North America
1178,2022-03-31,27907.66,16091.87,11815.79,Marketing Expenses,Marketing,Jane Smith,Europe
1179,2022-09-05,5705.02,4562.61,1142.41,Operating Expenses,Marketing,Sarah Brown,South America
1180,2020-05-06,22113.37,11727.92,10385.45,Operating Expenses,Marketing,Sarah Brown,South America
1181,2019-02-01,7045.84,5027.39,2018.45,Sales Revenue,Finance,David Green,South America
1182,2024-07-30,7261.7,6412.91,848.79,Sales Revenue,Finance,Jane Smith,North America
1183,2023-10-30,7962.16,19147.03,-11184.87,Sales Revenue,Sales,Jane Smith,North America
1184,2020-12-20,6876.23,19304.34,-12428.11,Sales Revenue,Sales,Sarah Brown,South America
1185,2020-06-13,25048.21,11992.74,13055.47,Sales Revenue,Operations,John Doe,Asia-Pacific
1186,2023-04-07,25090.04,2752.26,22337.78,Marketing Expenses,Finance,Jane Smith,Asia-Pacific
1187,2021-07-31,10680.82,16627.59,-5946.77,Sales Revenue,Operations,John Doe,North America
1188,2024-08-11,23368.15,19300.06,4068.09,Sales Revenue,Operations,Jane Smith,North America
1189,2022-12-21,3596.35,13173.14,-9576.79,Sales Revenue,Operations,Jane Smith,Asia-Pacific
1190,2019-10-23,2354.63,13755.06,-11400.43,Sales Revenue,Finance,John Doe,Asia-Pacific
1191,2023-06-15,28673.39,5012.87,23660.52,Operating Expenses,Sales,David Green,North America
1192,2019-06-23,14779.95,3083.15,11696.8,Sales Revenue,Finance,Sarah Brown,Europe
1193,2023-11-22,198.71,18592.59,-18393.88,Operating Expenses,Sales,John Doe,Asia-Pacific
1194,2019-03-18,25712.68,6919.45,18793.23,Sales Revenue,Finance,Sarah Brown,North America
1195,2024-02-27,28739.79,6516.0,22223.79,Sales Revenue,Sales,Jane Smith,Europe
1196,2019-11-15,25440.32,14239.96,11200.36,Marketing Expenses,Operations,Sarah Brown,North America
1197,2022-07-06,11135.9,19986.35,-8850.45,Sales Revenue,Sales,John Doe,North America
1198,2023-10-25,9462.51,17163.9,-7701.39,Sales Revenue,Marketing,David Green,Asia-Pacific
1199,2023-07-15,26943.64,5829.57,21114.07,Sales Revenue,Sales,David Green,Europe
1200,2023-09-07,26429.62,17132.32,9297.3,Sales Revenue,Operations,David Green,Asia-Pacific
1201,2022-03-31,17235.58,7063.6,10171.98,Operating Expenses,Sales,Jane Smith,North America
1202,2020-04-16,8241.99,4905.49,3336.5,Marketing Expenses,Sales,Jane Smith,South America
1203,2023-07-18,5486.16,11613.61,-6127.45,Sales Revenue,Sales,Sarah Brown,South America
1204,2019-03-27,22927.87,3258.83,19669.04,Marketing Expenses,Finance,John Doe,North America
1205,2022-08-23,15334.01,3614.87,11719.14,Sales Revenue,Operations,John Doe,Europe
1206,2020-12-04,11936.38,14571.73,-2635.35,Sales Revenue,Sales,Jane Smith,South America
1207,2024-02-28,22505.08,16948.97,5556.11,Sales Revenue,Sales,David Green,Europe
1208,2023-01-22,3847.38,15051.33,-11203.95,Sales Revenue,Operations,Jane Smith,South America
1209,2019-12-27,15772.06,19978.78,-4206.72,Sales Revenue,Marketing,John Doe,Asia-Pacific
1210,2023-11-24,12695.28,17809.03,-5113.75,Sales Revenue,Sales,David Green,North America
1211,2020-03-09,28189.63,5795.3,22394.33,Operating Expenses,Operations,Sarah Brown,Europe
1212,2021-09-23,976.88,11086.76,-10109.88,Operating Expenses,Finance,Sarah Brown,Europe
1213,2023-11-20,10418.67,16437.02,-6018.35,Operating Expenses,Operations,John Doe,Asia-Pacific
1214,2023-06-29,25812.0,17910.77,7901.23,Sales Revenue,Marketing,John Doe,North America
1215,2019-11-19,23277.12,19017.35,4259.77,Operating Expenses,Operations,David Green,Europe
1216,2023-06-10,13715.88,13433.06,282.82,Operating Expenses,Marketing,John Doe,Europe
1217,2022-06-24,3611.05,19633.53,-16022.48,Sales Revenue,Operations,John Doe,Europe
1218,2022-10-22,15546.15,14739.57,806.58,Sales Revenue,Operations,David Green,North America
1219,2021-06-26,9469.54,6914.24,2555.3,Sales Revenue,Operations,John Doe,Europe
1220,2022-09-26,252.56,13920.99,-13668.43,Sales Revenue,Finance,David Green,North America
1221,2020-11-19,20223.09,7789.49,12433.6,Sales Revenue,Sales,David Green,South America
1222,2019-11-09,11382.84,5791.23,5591.61,Sales Revenue,Operations,John Doe,Asia-Pacific
1223,2020-04-12,3022.43,19261.87,-16239.44,Sales Revenue,Sales,Sarah Brown,North America
1224,2021-03-05,10848.07,7912.23,2935.84,Sales Revenue,Operations,David Green,South America
1225,2022-12-02,25855.26,18452.33,7402.93,Sales Revenue,Finance,Sarah Brown,North America
1226,2022-12-09,5614.57,4407.06,1207.51,Operating Expenses,Operations,John Doe,Europe
1227,2020-08-27,7885.47,18600.64,-10715.17,Marketing Expenses,Finance,David Green,North America
1228,2021-08-25,8082.25,12958.16,-4875.91,Sales Revenue,Finance,John Doe,South America
1229,2020-02-26,28755.8,2077.03,26678.77,Sales Revenue,Finance,Jane Smith,Asia-Pacific
1230,2020-08-22,10292.89,2172.42,8120.47,Sales Revenue,Marketing,John Doe,North America
1231,2021-11-14,5517.41,5123.65,393.76,Sales Revenue,Finance,Jane Smith,North America
1232,2021-03-19,12718.29,12004.23,714.06,Marketing Expenses,Operations,Jane Smith,North America
1233,2020-12-11,12572.79,14536.82,-1964.03,Sales Revenue,Marketing,John Doe,South America
1234,2020-09-18,22565.87,10801.58,11764.29,Operating Expenses,Finance,John Doe,Asia-Pacific
1235,2019-11-05,10952.34,9070.24,1882.1,Operating Expenses,Marketing,John Doe,Asia-Pacific
1236,2020-12-26,12017.78,3460.68,8557.1,Sales Revenue,Sales,David Green,Europe
1237,2024-07-16,13521.87,17780.97,-4259.1,Operating Expenses,Operations,Jane Smith,North America
1238,2024-03-15,17142.29,13722.8,3419.49,Sales Revenue,Finance,Sarah Brown,Europe
1239,2024-01-13,29378.17,11695.69,17682.48,Sales Revenue,Sales,Jane Smith,North America
1240,2022-08-16,20580.36,18066.3,2514.06,Sales Revenue,Sales,David Green,North America
1241,2022-07-18,24425.72,16689.02,7736.7,Sales Revenue,Marketing,Sarah Brown,South America
1242,2020-09-10,21624.46,10013.18,11611.28,Sales Revenue,Sales,David Green,Europe
1243,2023-12-07,24122.63,4221.48,19901.15,Sales Revenue,Finance,Jane Smith,South America
1244,2019-10-07,16660.2,19496.7,-2836.5,Sales Revenue,Operations,David Green,Asia-Pacific
1245,2024-04-04,25689.26,8774.78,16914.48,Sales Revenue,Sales,David Green,Europe
1246,2023-12-17,5881.9,12823.6,-6941.7,Sales Revenue,Marketing,Jane Smith,Europe
1247,2022-05-25,24001.12,8961.52,15039.6,Marketing Expenses,Sales,Jane Smith,North America
1248,2022-01-30,22156.26,17104.62,5051.64,Marketing Expenses,Finance,Sarah Brown,Europe
1249,2019-08-19,14189.61,16613.65,-2424.04,Marketing Expenses,Operations,Jane Smith,Asia-Pacific
1250,2022-12-12,292.27,19708.32,-19416.05,Marketing Expenses,Sales,Sarah Brown,Asia-Pacific
1251,2019-10-31,12645.62,4245.75,8399.87,Operating Expenses,Operations,David Green,South America
1252,2022-06-25,4034.15,8668.65,-4634.5,Sales Revenue,Marketing,Sarah Brown,North America
1253,2024-03-06,26798.11,5473.84,21324.27,Sales Revenue,Marketing,Jane Smith,South America
1254,2024-01-26,18919.56,2168.54,16751.02,Marketing Expenses,Marketing,David Green,Europe
1255,2019-06-04,16019.48,15376.6,642.88,Sales Revenue,Operations,Jane Smith,Europe
1256,2019-08-22,9471.82,15651.58,-6179.76,Marketing Expenses,Finance,David Green,Europe
1257,2023-02-19,14598.61,14249.98,348.63,Marketing Expenses,Operations,Jane Smith,South America
1258,2022-03-21,7529.22,14765.56,-7236.34,Operating Expenses,Operations,Sarah Brown,North America
1259,2019-11-11,25755.06,5447.21,20307.85,Operating Expenses,Operations,David Green,North America
1260,2020-01-05,1431.28,16693.05,-15261.77,Operating Expenses,Finance,David Green,Europe
1261,2023-04-24,2969.24,13254.26,-10285.02,Sales Revenue,Marketing,John Doe,South America
1262,2024-03-10,4900.26,16551.46,-11651.2,Operating Expenses,Marketing,Sarah Brown,South America
1263,2019-06-18,6464.02,5980.66,483.36,Marketing Expenses,Marketing,Sarah Brown,North America
1264,2024-01-17,7628.69,19642.14,-12013.45,Marketing Expenses,Marketing,Sarah Brown,Europe
1265,2021-02-10,25169.15,19411.34,5757.81,Sales Revenue,Finance,Sarah Brown,North America
1266,2022-08-09,2889.06,2662.33,226.73,Sales Revenue,Finance,Sarah Brown,Europe
1267,2024-05-02,22337.8,10871.08,11466.72,Operating Expenses,Finance,John Doe,North America
1268,2024-08-15,7793.07,14672.86,-6879.79,Marketing Expenses,Marketing,Sarah Brown,North America
1269,2020-09-09,10809.2,12908.49,-2099.29,Marketing Expenses,Operations,David Green,South America
1270,2019-09-11,16724.74,2128.44,14596.3,Marketing Expenses,Finance,John Doe,Europe
1271,2024-01-20,24300.48,19716.74,4583.74,Sales Revenue,Finance,Jane Smith,North America
1272,2020-02-28,10324.21,13491.85,-3167.64,Sales Revenue,Operations,David Green,South America
1273,2022-11-07,12352.83,3997.04,8355.79,Sales Revenue,Finance,John Doe,South America
1274,2019-12-12,10532.71,6992.26,3540.45,Sales Revenue,Marketing,Jane Smith,Asia-Pacific
1275,2024-08-28,20387.58,11005.86,9381.72,Operating Expenses,Finance,Jane Smith,North America
1276,2020-12-07,18167.28,5068.59,13098.69,Sales Revenue,Finance,Jane Smith,Europe
1277,2019-06-10,17305.61,5487.86,11817.75,Marketing Expenses,Sales,David Green,Asia-Pacific
1278,2021-10-11,19495.96,15298.67,4197.29,Operating Expenses,Marketing,John Doe,Europe
1279,2023-11-29,16153.15,14099.16,2053.99,Sales Revenue,Sales,John Doe,South America
1280,2023-12-05,29381.19,12853.51,16527.68,Sales Revenue,Sales,Jane Smith,South America
1281,2020-10-12,8538.26,5159.52,3378.74,Operating Expenses,Finance,John Doe,Europe
1282,2023-01-30,9752.71,12586.96,-2834.25,Marketing Expenses,Operations,Jane Smith,North America
1283,2023-03-08,15313.34,15427.52,-114.18,Sales Revenue,Sales,Jane Smith,Asia-Pacific
1284,2022-03-04,23242.33,4293.76,18948.57,Operating Expenses,Marketing,Jane Smith,Europe
1285,2023-05-06,13407.9,18804.14,-5396.24,Sales Revenue,Marketing,Jane Smith,Asia-Pacific
1286,2023-08-02,2352.23,17398.62,-15046.39,Sales Revenue,Operations,Sarah Brown,Europe
1287,2022-10-17,18409.91,17858.06,551.85,Sales Revenue,Marketing,Sarah Brown,North America
1288,2019-08-03,13912.56,15120.18,-1207.62,Sales Revenue,Marketing,David Green,North America
1289,2022-10-02,28697.83,6937.9,21759.93,Sales Revenue,Operations,Sarah Brown,Europe
1290,2019-09-27,26047.73,17258.01,8789.72,Sales Revenue,Operations,Sarah Brown,Asia-Pacific
1291,2022-09-12,19217.42,2416.12,16801.3,Sales Revenue,Marketing,Sarah Brown,Asia-Pacific
1292,2020-01-23,27857.0,19456.59,8400.41,Marketing Expenses,Operations,Sarah Brown,Europe
1293,2023-05-03,12654.49,14199.22,-1544.73,Sales Revenue,Sales,Jane Smith,Asia-Pacific
1294,2022-03-09,18369.3,13060.22,5309.08,Operating Expenses,Operations,Sarah Brown,South America
1295,2021-10-29,12143.18,14252.25,-2109.07,Operating Expenses,Operations,Sarah Brown,Asia-Pacific
